word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
explicit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042799058,0,0,0,0,0,0,0,0
heretofore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0.00052532833,0,0,0,0,0,0
implicit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
held,0,0,0,0,0,0,0,0,0,0,0,0.0035755479,0,0,0,0,0.0025679435,0,0,0,0,0,0.0019727572,0.00097160747,0
minds,0,0,0,0,0.00051697398,0,0,0,0,0,0,0,0,0,0.00022419011,0,0,0.00011520737,0,0.001337256,0,0,0,0,0
naval,0,0.00085506627,0,0.00018392496,0,0,0,0,0,0,0,0.0032295271,0,0,0,0,0,0.0024193548,0,0,0,0,0,0,0
disclosed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045028143,0,0,0,0,0,0
debates,0,0,0,0,0.0014647596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nowhere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074898352,0,0,0,0,0,0,0,0
formulated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068728522
formally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034364261
adopted,0,0,0,0,0,0.00045777066,0.00077994429,0,0,0,0,0,0,0.0016024289,0,0,0,0,0,0,0,0,0.00037576327,0,0.003207331
comprehensive,0.0013934508,0,0,0,0,0,0,0,0.0029467845,0,0,0.0039215686,0,0,0,0.0018792577,0,0,0.00037523452,0,0,0,0,0,0
putting,0,0,0.00017079419,0.00036784992,0,0,0,0,0,0,0,0,0,0.00042169183,0,0,0.0016049647,0,0,0,0,0,0,0,0.00068728522
final,0,0,0,0,0,0,0,0.0014654699,0,0,0,0,0.0015347116,0.00067470692,0.0022419011,0,0,0,0,0,0,0.0010656436,0,0,0
press,0,0,0,0,0,0,0,0.0020150211,0,0,0,0.0012687428,0,0,0,0,0,0,0,0,0,0,0,0,0
completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028636884
chief,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082217524,0,0,0,0,0,0,0,0.0019432149,0.0010309278
prudence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021399529,0,0.00052532833,0,0,0,0,0,0
creating,0,0,0.00025619129,0,0,0,0,0.0005495512,0.0021667533,0,0,0,0,0,0,0.0015268969,0,0,0,0,0.00028625954,0,0,0,0.00080183276
ranks,0,0,0,0,0,0,0,0.000091591867,0,0,0,0,0,0,0,0,0.00096297881,0,0,0,0,0,0,0,0
navies,0,0.00034202651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maritime,0,0,0,0.00079700815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057603687,0,0,0,0,0,0,0
definitely,0,0,0,0,0,0,0.00022284123,0,0,0,0,0,0.0001805543,0,0,0,0,0,0,0,0,0,0,0,0.0012600229
determine,0,0,0,0,0,0,0,0,0,0,0,0,0.0026180374,0.0013494138,0.0011209506,0,0,0,0,0,0,0,0,0,0
construction,0,0,0,0.008828398,0,0.0018310826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011272898,0,0
battleships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085598117,0,0,0,0,0,0,0,0
battle,0,0,0,0,0,0,0,0,0,0.0026863667,0,0,0,0,0,0,0.0019259576,0,0,0.00062405278,0,0,0,0,0
cruisers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020329553,0,0,0.000089150397,0,0,0,0,0
scout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010699765,0,0,0,0,0,0,0,0
destroyers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085598117,0,0,0,0,0,0,0,0
fleet,0,0,0,0.00024523328,0,0,0,0,0,0,0,0,0,0,0,0,0.0020329553,0.0020737327,0,0,0,0,0,0,0
submarines,0,0.00094057289,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0.0017119623,0,0,0,0,0,0,0,0
gunboats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
ammunition,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013909694,0,0,0,0,0,0,0,0
fuel,0,0,0,0,0,0.002059968,0,0,0,0,0,0,0,0.00050603019,0,0,0.00053498823,0,0,0,0,0,0,0,0
oil,0,0,0,0,0,0,0,0,0,0,0,0.010495963,0,0,0,0,0.00053498823,0,0.00060037523,0,0,0,0.0018788163,0,0
repair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011769741,0,0.00015009381,0,0,0,0,0,0
number,0.0002985966,0,0,0.0020844829,0,0.0021744106,0,0,0,0,0,0,0,0.0014337522,0,0,0.00053498823,0,0.0011257036,0,0,0.0061807332,0.0032879286,0,0
twenty-five,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085598117,0,0,0,0,0,0,0,0
second,0,0,0,0.0017166329,0,0.0014877546,0,0.0033888991,0,0,0,0,0,0,0,0,0.0042799058,0.0026497696,0.000075046904,0,0.0022900763,0,0,0,0.0020618557
cruiser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042799058,0,0,0,0,0,0,0,0.00011454754
gunboat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021399529,0,0,0,0,0,0,0,0
third,0,0,0,0.0011035498,0,0,0,0.0032973072,0,0.00050369375,0.00051519835,0,0,0.0023614742,0,0,0.0011769741,0.0017281106,0,0,0.0023854962,0,0,0.0015113894,0
sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0,0,0,0,0,0,0
marines,0,0,0,0,0,0,0,0,0,0.0010913365,0,0,0,0,0,0,0.00053498823,0,0,0,0,0,0,0,0
fourth,0,0,0,0.00091962479,0.0012062726,0,0,0,0,0,0,0,0,0,0.00011209506,0,0.0011769741,0.00080645161,0,0,0,0.00074595055,0,0,0
fifth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017711057,0,0,0,0,0,0,0.00038167939,0,0,0,0
asking,0.00049766099,0,0,0,0,0,0,0,0,0,0.00032199897,0,0,0,0,0,0.00042799058,0,0.00067542214,0,0.0029580153,0,0,0,0
personnel,0,0,0,0.0014713997,0.00025848699,0,0.00011142061,0,0,0.0004197448,0,0,0,0,0,0.00093962885,0,0,0,0,0,0.00010656436,0.00093940817,0,0
sailors,0,0,0,0,0,0,0,0,0,0.0010913365,0,0,0.00027083145,0,0,0,0,0,0,0,0,0,0,0,0
apprentice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0,0,0,0,0,0,0
seamen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046082949,0,0,0,0,0,0,0
fiscal,0,0,0,0.0060082153,0,0,0,0,0,0,0.010175167,0,0,0,0,0,0,0,0,0,0,0,0.0058243307,0,0
midshipmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
academy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019083969,0,0,0,0
annapolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
increased,0,0.0022231723,0,0.0050885905,0,0,0,0,0,0,0.00624678,0,0,0.0023614742,0,0,0,0,0.0016510319,0,0,0.0020247229,0,0,0
rapidly,0,0.00076955964,0,0,0,0.00171664,0,0,0,0,0.00045079856,0,0,0,0,0,0.00032099294,0,0,0,0,0,0.0025364021,0.00010795639,0.0012600229
added,0.00059719319,0,0,0.00085831647,0,0,0,0,0,0,0.00064399794,0,0,0,0,0,0,0.00069124424,0,0,0,0,0.0011272898,0,0
authority,0.0012939186,0,0,0.0048433572,0,0,0,0,0,0,0,0,0.001805543,0.0030361812,0,0,0,0,0.0021013133,0,0.000095419847,0,0.0005636449,0,0
appoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052532833,0,0,0,0,0,0
engineering,0,0,0,0.00079700815,0,0,0,0,0,0,0,0,0,0,0,0,0.00042799058,0,0,0,0,0,0,0,0
approved,0,0,0,0,0,0,0,0,0,0,0.00019319938,0.001384083,0,0.0002530151,0,0.00023490721,0,0,0,0,0,0,0,0,0.0020618557
graduates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085877863,0,0,0,0
colleges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019083969,0,0,0,0
aviation,0,0,0,0.00055177488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052532833,0,0,0,0,0,0
taken,0,0,0,0,0,0,0,0,0,0,0,0,0.0015347116,0.0030361812,0,0.0021141649,0,0.0050691244,0.0032270169,0,0,0,0,0,0.0019473081
civil,0,0,0.0013663535,0.0031267243,0.00077546097,0,0,0,0,0,0,0,0,0.00033735346,0,0,0,0.0042626728,0.001575985,0,0,0,0,0,0
according,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001489118
estimates,0,0,0,0.002881491,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
survival,0,0.00051303976,0,0,0,0,0,0,0,0.00092343855,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
classification,0,0,0,0.00024523328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
followed,0.0001990644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074898352,0,0,0.00080235357,0.00019083969,0,0,0,0.0021764032
consisting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045028143,0,0,0,0,0,0
twenty-seven,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armored,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021399529,0,0,0,0,0,0,0,0
thirteen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021946565,0,0,0,0.0022909507
eight,0,0,0,0,0,0.0014877546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015984655,0,0,0
eighteen,0,0,0,0,0,0.00045777066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
fifty-seven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0,0,0,0,0,0,0
monitors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0,0,0,0,0,0,0
twenty,0,0,0,0,0,0,0,0.000091591867,0,0.0004197448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045819015
transports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
tenders,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torpedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0,0,0,0,0,0,0
types,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035236082,0.00096297881,0.00011520737,0,0,0,0,0.0013151714,0,0
worthy,0,0.00017101325,0.00076857387,0,0,0,0,0,0.00017334027,0,0,0,0.0010833258,0,0.0010088555,0,0,0,0,0,0,0,0,0,0.0017182131
traditions,0,0.00085506627,0,0,0,0,0.00066852368,0,0,0.000083948959,0,0,0,0,0,0,0.00042799058,0,0,0,0,0,0,0,0
armies,0,0,0,0,0,0,0,0,0,0.0010073875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013745704
instruments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015693308,0,0,0,0,0,0,0,0,0,0
considered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021298061,0.0010570825,0,0,0,0,0,0,0,0,0.0019473081
supreme,0,0.00017101325,0,0,0,0,0,0,0,0,0,0,0,0,0.0032507566,0,0,0,0,0,0,0,0,0,0
self-sufficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045819015
thrust,0,0,0,0.00006130832,0,0.00034332799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
example,0,0,0,0,0,0,0,0.0016486536,0,0,0.00045079856,0,0,0,0,0,0.0032099294,0.00080645161,0,0,0,0,0,0.00064773831,0.0059564719
involved,0,0,0,0.00067439151,0,0,0,0,0,0,0,0,0.0010833258,0,0.00011209506,0,0,0.0025345622,0,0,0,0,0,0,0
problem,0.0058723997,0,0,0,0,0,0,0,0,0,0.002189593,0,0,0,0,0,0.0040659105,0,0.0041275797,0,0,0,0,0,0.0065292096
adequacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052532833,0,0,0,0,0,0
weighty,0,0,0,0,0,0,0,0,0,0,0,0,0.0001805543,0,0,0,0,0,0,0,0,0,0,0,0
reasons,0,0,0,0,0,0,0,0,0,0,0,0,0.00081249436,0,0,0,0,0,0,0,0,0,0.0023485204,0,0
sturdy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042799058,0,0,0,0,0,0,0,0
bulwark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053498823,0,0,0,0,0,0,0,0
driven,0,0,0,0,0,0.001029984,0,0,0,0.00025184688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inexcusable,0,0.00025651988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neglect,0,0.0023941855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011454754
indifference,0,0.00025651988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hopelessly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034364261
blind,0,0,0,0,0,0,0,0.00091591867,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
provincial,0,0.00059854639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so-called,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011209506,0,0,0,0,0,0.00019083969,0.00042625746,0,0,0
repaired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033628517,0,0,0,0,0,0,0,0,0,0
mistake,0,0,0,0,0.00025848699,0,0,0,0,0,0,0,0,0,0,0,0.00042799058,0,0,0.00062405278,0,0,0,0,0
hamper,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0.00021399529,0,0,0,0,0,0,0,0
each,0.0069672539,0,0.00017079419,0.00049046656,0.0044804412,0,0,0,0,0,0.002189593,0,0.0043333032,0,0,0.0028188865,0.0029959341,0,0,0,0,0,0,0.0044262118,0
other's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034364261
merchants,0,0,0,0,0,0,0,0,0,0,0,0,0.0003611086,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
mercy,0.0001990644,0,0,0,0,0,0.00011142061,0,0,0,0,0,0.00027083145,0,0,0,0,0,0,0.00026745119,0,0,0,0,0
please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076335878,0,0,0.00064773831,0
permitted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021298061,0,0.00096297881,0.00034562212,0,0,0,0,0,0,0
extend,0,0,0,0,0,0,0.001448468,0,0.0014733923,0,0,0.0010380623,0.000090277151,0,0,0,0,0,0.0013508443,0.0023179103,0,0,0,0,0
desired,0,0,0,0,0,0,0.00044568245,0,0,0,0,0,0.00081249436,0,0,0,0,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032048579,0.00067257034,0,0,0.0034562212,0.000075046904,0,0.000095419847,0,0.0014091123,0,0.0010309278
endured,0,0.00034202651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057603687,0,0,0,0,0,0.00032386916,0
enjoy,0,0,0,0,0.00025848699,0,0,0,0,0,0,0.00069204152,0.00072221721,0,0,0,0,0,0,0.0012481056,0,0,0,0,0
tangle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028625954,0,0,0,0
european,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089861751,0,0,0,0,0,0,0
unity,0,0,0,0,0,0,0,0.0023813885,0,0,0,0,0,0,0,0,0,0.0028801843,0,0.0024962111,0,0,0,0,0
self-determination,0,0,0,0,0,0,0,0.00064114307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clouded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
complicated,0,0,0,0,0,0,0,0,0,0,0,0,0.00027083145,0,0,0,0,0,0,0,0,0.00010656436,0,0,0.001489118
own,--not,0,0,0,0,0.00008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrying,0,0,0,0.0014713997,0.0015509219,0,0,0,0,0,0,0,0,0,0.0007846654,0,0,0,0,0,0,0,0,0,0
friendships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012600229
rendering,0,0,0,0.00018392496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015009381,0,0,0,0,0,0
indispensable,0.002488305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0.00021399529,0,0,0,0,0,0,0,0
constantly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059036856,0,0,0,0.0013824885,0,0,0,0,0.0012212306,0,0.0024054983
shuttles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011454754
weave,0,0,0.00034158839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delicate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045819015
fabric,0,0,0,0,0,0,0,0.00036636747,0,0,0,0,0.00045138575,0,0,0,0,0,0,0,0,0,0,0,0
comprehension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022909507
dependence,0,0,0,0,0,0,0,0,0,0,0,0.0019607843,0,0,0,0.0016443505,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,0,0,0,0.00025184688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ultimately,0.00089578979,0,0,0,0,0,0,0,0.0005200208,0,0,0,0,0.00075904529,0,0.00035236082,0,0.00046082949,0,0,0,0,0.00046970409,0,0.00011454754
achieve,0.0013934508,0.00076955964,0.0015371477,0,0.0032741685,0,0,0,0.0015600624,0,0,0.0023068051,0,0.0033735346,0,0,0,0,0,0,0,0,0,0,0
achieved,0,0,0,0,0.0011201103,0,0,0.0019234292,0,0.00083948959,0,0,0,0,0,0,0,0.0023041475,0,0.0015155567,0,0,0,0,0
vigor,0,0,0,0,0.0017232466,0,0,0,0,0,0,0.00023068051,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
dictate,0,0,0,0,0,0,0,0,0,0,0,0,0.0003611086,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
remove,0.0001990644,0,0,0.00036784992,0,0,0,0,0.00017334027,0,0,0,0,0.001855444,0,0,0,0,0,0,0,0.00085251492,0,0,0
legal,0,0,0,0,0,0.00068665599,0,0,0,0,0,0,0.001805543,0,0,0,0,0,0,0,0,0.0017050298,0,0,0
obstacle,0,0,0,0,0,0,0,0,0,0,0.00012879959,0,0,0,0.00011209506,0,0,0,0,0.00053490238,0,0,0,0,0
revival,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042169183,0,0,0,0,0,0,0,0,0.0005636449,0,0
facilitate,0,0,0,0.00036784992,0,0,0,0,0,0,0,0,0.00063194006,0,0,0,0,0,0,0,0,0,0.00065758572,0,0
purchase,0.00039812879,0,0,0.00042915824,0,0,0,0,0.00069336107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005636449,0,0
registration,0,0,0,0,0,0,0,0,0,0,0,0,0.00081249436,0,0,0,0,0,0,0,0,0,0,0,0
accomplish,0.0013934508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067542214,0,0,0,0,0.00043182554,0
embark,0,0,0,0,0.00051697398,0,0,0,0,0,0,0,0,0,0,0,0.00010699765,0,0,0,0,0.00010656436,0,0,0
degrees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021399529,0,0,0,0,0,0,0,0
something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017119623,0,0,0,0.0062022901,0,0,0,0
undeveloped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030018762,0,0,0,0,0,0
arteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0.00022419011,0,0,0,0,0,0,0,0,0,0
learned,0,0.0014536127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001337256,0,0,0,0,0.0017182131
run,-especially,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
singularly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
created,0.00099532199,0,0.0018787361,0,0,0,0,0.0023813885,0,0,0.0016743946,0,0,0.0030361812,0,0,0.00010699765,0,0,0,0,0,0,0,0
quickened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
beginnings,0,0,0,0,0.0008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assume,0.0035831592,0.0010260795,0,0,0,0,0,0,0,0.00025184688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
initial,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033735346,0,0,0,0.00011520737,0,0,0,0,0.00084546736,0,0
risks,0,0,0.00034158839,0,0,0,0,0,0,0,0,0.00046136101,0,0,0,0.00023490721,0,0,0,0.0011589552,0,0.00031969309,0,0,0
risk,0,0.00059854639,0.00076857387,0,0,0,0,0,0,0.0010073875,0,0,0,0,0,0,0.00085598117,0,0,0,0,0,0,0,0
begins,0,0,0,0,0,0,0,0,0.00034668053,0,0,0,0,0.00016867673,0,0,0.00181896,0,0,0,0,0.00021312873,0,0,0
omit,0,0,0,0,0,0,0,0,0,0,0,0,0.0001805543,0,0,0,0,0,0,0,0,0,0,0,0
begin,0,0.00094057289,0.0046968403,0,0,0,0,0.000091591867,0,0,0,0,0,0,0,0.00058726803,0,0.00046082949,0,0,0,0.0013853367,0,0.0034546043,0
piled,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033735346,0,0,0,0,0,0,0,0,0,0,0
stored,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
tracks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026745119,0,0,0,0,0
freight,0,0,0,0.0019005579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cars,0,0,0,0,0,0.0019455253,0,0,0,0,0,0,0,0.00059036856,0.00011209506,0,0,0,0,0,0,0,0,0,0
daily,0,0,0,0,0,0,0,0,0,0.00083948959,0,0,0,0,0,0,0,0,0,0.00098065436,0,0,0.00075152654,0,0.00034364261
roads,0,0,0,0.0019005579,0,0,0,0,0,0,0,0,0.00045138575,0.00059036856,0,0,0,0,0,0,0,0.00010656436,0,0,0
left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002017711,0.0018792577,0,0,0,0.0012481056,0.002480916,0.00085251492,0,0,0
transport,0.000099532199,0,0,0,0.00008616233,0.00080109865,0,0,0,0,0,0,0,0,0,0,0,0.00023041475,0,0,0,0,0,0,0
foreign,0,0.0018811458,0,0,0,0,0.0082451253,0.0021982048,0,0,0,0.0027681661,0,0.0055663321,0,0,0,0.0093317972,0,0,0,0,0.0030061062,0,0
permission,0.0002985966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ship-owners,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
meeting,0.0016920474,0,0,0,0,0,0,0.0017402455,0,0,0,0.001384083,0,0,0,0,0.00181896,0,0,0,0,0.0015984655,0,0,0
necessities,0,0,0,0,0.00060313631,0,0,0,0,0,0,0,0,0,0.00067257034,0,0,0,0,0,0,0,0.00093940817,0,0
availing,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
earliest,0,0,0,0,0,0,0,0,0,0,0,0.0014994233,0.0003611086,0,0,0,0,0.00034562212,0,0.000089150397,0,0,0,0,0
moment,0,0,0.0025619129,0,0,0,0,0,0,0,0,0,0.000090277151,0,0.0010088555,0,0,0,0,0.0052598734,0,0,0,0,0
unparalleled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0.00062405278,0,0,0,0,0
linking,0,0,0,0,0,0,0,0.000091591867,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
return,0.0016920474,0,0,0.001532708,0,0,0.00077994429,0,0,0.0018468771,0.00019319938,0,0,0,0,0,0.0017119623,0,0,0.00089150397,0,0,0,0,0
miss,0,0,0.00034158839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proposals,0,0,0,0.0029427993,0,0,0,0,0,0,0,0.0044982699,0,0,0,0,0,0,0,0,0,0.0033034953,0,0,0
owned,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0.00030018762,0,0,0,0,0,0
directed,0,0,0,0,0.00043081165,0,0.00044568245,0,0,0,0,0,0,0,0,0,0,0.0026497696,0.0012007505,0,0,0,0,0,0
modified,0,0,0,0,0,0,0.00022284123,0,0,0,0,0,0,0,0,0,0,0,0.00037523452,0,0.000095419847,0,0,0,0
particulars,0,0,0,0.00036784992,0.00008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elapsed,0,0,0,0,0,0,0,0.00018318373,0,0,0,0,0.00027083145,0,0,0,0,0,0,0,0,0,0,0,0
former,0,0,0,0,0,0,0,0,0,0,0,0,0.00063194006,0,0,0.00023490721,0.0021399529,0,0,0,0,0,0,0.0010795639,0
foreseen,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0.00031969309,0,0,0
